2013-09-12 00:00:02,9991,std_pop,61
2013-09-12 00:00:03,9991,std_pop,61
2013-09-12 00:00:03,9991,std_pop,61
2013-09-12 00:00:03,9991,std_pop,61
2013-09-12 00:00:03,9991,std_pop,61
2013-09-12 00:00:03,9991,std_pop,61
2013-09-12 00:00:04,9991,std_pop,61
2013-09-12 00:00:04,9991,std_pop,61
2013-09-12 00:00:04,9991,std_pop,61
2013-09-12 00:00:04,9991,std_pop,61
2013-09-12 00:00:04,9991,std_pop,61
2013-09-12 00:01:41,9991,std_pop,61
2013-09-12 00:01:41,9991,std_pop,61
2013-09-12 00:01:42,9991,std_pop,61
2013-09-12 00:01:42,9991,std_pop,61
2013-09-12 00:01:42,9991,std_pop,61
